createdat,orderid,restaurantstatus,paymentmethod,subtotal,customerid,restaurantname,customeraddressprovince,restaurantacceptedat,foodpreparedpromised,podactual
2019-10-03 20:36:50,16469561,restaurant_accepted,credit,89.9,2120315,KFC Walker Drive,Eastern Cape,2019-10-03 20:38:06,2019-10-03 20:53:06,2019-10-03 20:51:50
2019-10-15 10:13:24,16933833,restaurant_accepted,credit,84.0,2120315,Jacks Bagel,Eastern Cape,2019-10-15 10:15:09,2019-10-15 10:30:09,2019-10-15 10:35:58
2019-10-26 19:20:44,17476761,restaurant_accepted,credit,109.8,2120315,Fishaways Baywest Mall,(null),2019-10-26 19:22:47,2019-10-26 19:37:47,2019-10-26 19:38:04
2019-08-16 11:24:53,14465527,restaurant_accepted,cash,78.8,2120318,Delicious Chinese Restaurant Vincent,Eastern Cape,2019-08-16 11:28:16,2019-08-16 11:48:16,2019-08-16 12:02:53
2019-09-01 11:58:21,15152603,restaurant_accepted,credit,146.0,2120318,Ocean Basket Vincent Park,Eastern Cape,2019-09-01 12:01:46,2019-09-01 12:22:46,0000/00/00  00:00:00
2019-09-01 16:29:43,15167898,restaurant_accepted,credit,178.0,2120318,CTFM East London,Eastern Cape,2019-09-01 16:32:29,2019-09-01 16:51:29,2019-09-01 17:09:06
2019-09-01 16:39:08,15168422,restaurant_accepted,credit,43.0,2120318,CTFM East London,Eastern Cape,2019-09-01 16:40:20,2019-09-01 16:59:20,2019-09-01 17:20:56
2019-09-04 17:16:28,15275008,restaurant_accepted,cash,213.0,2120318,Pit Stop Roadhouse,Eastern Cape,2019-09-04 17:17:07,2019-09-04 17:37:07,2019-09-04 17:55:12
2019-09-27 13:56:16,16170554,none,none,79.8,2120318,Steers Southernwood,Eastern Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-27 14:01:21,16170838,restaurant_accepted,credit,91.8,2120318,Steers Southernwood,Eastern Cape,2019-09-27 14:02:38,2019-09-27 14:17:38,2019-09-27 14:30:24
2019-09-29 12:19:49,16268811,restaurant_accepted,credit,146.0,2120318,Ocean Basket Vincent Park,Eastern Cape,2019-09-29 12:20:47,2019-09-29 12:40:47,2019-09-29 12:48:14
2019-09-29 12:21:33,16268916,restaurant_accepted,cash,135.0,2120318,Spur Silver Eagle,Eastern Cape,2019-09-29 12:23:23,2019-09-29 12:54:23,2019-09-29 13:09:28
2019-10-13 12:02:29,16868031,restaurant_accepted,cash,148.0,2120318,Spur Silver Eagle,Eastern Cape,2019-10-13 12:03:11,2019-10-13 12:22:11,2019-10-13 12:32:15
2019-10-13 12:04:11,16868146,restaurant_auto_rejected,cash,146.0,2120318,Ocean Basket Vincent Park,Eastern Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-13 12:08:27,16868401,restaurant_accepted,cash,146.0,2120318,Ocean Basket Vincent Park,Eastern Cape,2019-10-13 12:09:49,2019-10-13 12:40:49,2019-10-13 13:07:05
2019-08-16 08:51:03,14461562,none,none,104.0,2120319,Cinnabon Brooklyn Mall,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 08:55:12,14461611,restaurant_accepted,cash,104.0,2120319,Cinnabon Brooklyn Mall,Gauteng,2019-08-16 08:57:13,2019-08-16 09:17:13,2019-08-16 09:44:27
2019-08-16 09:03:07,14461693,none,none,84.0,2120321,Cinnabon Menlyn Mall,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:04:32,14461714,restaurant_accepted,instant_eft,128.0,2120321,Cinnabon Menlyn Mall,Gauteng,2019-08-16 09:17:37,2019-08-16 09:32:37,2019-08-16 09:58:35
2019-08-28 20:11:47,14977523,none,none,96.8,2120325,Steers Auckland Park,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-28 20:21:56,14978228,restaurant_accepted,cash,69.8,2120325,Steers Auckland Park,Johannesburg,2019-08-28 20:27:48,2019-08-28 20:42:48,2019-08-28 21:00:57
2019-09-10 19:23:35,15516435,restaurant_accepted,credit,98.9,2120325,Mochachos Main Road,Johannesburg,2019-09-10 19:33:49,2019-09-10 19:54:49,2019-09-10 20:22:59
2019-09-06 18:41:34,15368571,none,none,189.8,2120328,Barcelos Engen Garage,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-06 18:45:50,15369146,none,none,189.8,2120328,Barcelos Engen Garage,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-06 18:56:53,15370608,none,none,108.0,2120328,My Kitchen Phoenix Plaza,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-06 18:57:22,15370691,none,none,108.0,2120328,My Kitchen Phoenix Plaza,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-06 18:58:26,15370842,restaurant_accepted,cash,108.0,2120328,My Kitchen Phoenix Plaza,KwaZulu-Natal,2019-09-06 19:01:08,2019-09-06 19:16:08,2019-09-06 19:29:45
2019-09-17 13:10:25,15755364,none,none,180.0,2120328,Pak Kai,(null),0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-04 17:48:29,16505320,restaurant_accepted,cash,134.0,2120328,Pizza Boyz Phoenix,KwaZulu-Natal,2019-10-04 17:49:34,2019-10-04 18:14:34,2019-10-04 18:49:11
2019-10-11 18:21:33,16796736,restaurant_accepted,credit,76.0,2120328,Oriental Restaurant & Takeaway,KwaZulu-Natal,2019-10-11 18:24:24,2019-10-11 18:42:24,2019-10-11 19:19:25
2019-10-14 19:11:22,16927226,restaurant_accepted,credit,118.9,2120328,Roman's Pizza Phoenix,KwaZulu-Natal,2019-10-14 19:13:25,2019-10-14 19:33:25,2019-10-14 19:42:38
2019-10-16 18:07:48,16992522,restaurant_accepted,cash,51.0,2120328,Oriental Restaurant & Takeaway,KwaZulu-Natal,2019-10-16 18:09:16,2019-10-16 18:26:16,2019-10-16 18:49:47
2019-10-20 11:50:18,17164034,restaurant_accepted,cash,73.9,2120328,KFC Acropolis Center,KwaZulu-Natal,2019-10-20 11:53:00,2019-10-20 12:08:00,2019-10-20 12:07:18
2019-10-22 13:47:03,17250394,restaurant_accepted,credit,54.9,2120328,KFC Gatemax,(null),2019-10-22 13:51:37,2019-10-22 14:06:37,2019-10-22 14:20:24
2019-10-25 17:55:11,17402750,restaurant_accepted,credit,60.0,2120328,Famous Grills,KwaZulu-Natal,2019-10-25 17:58:41,2019-10-25 18:28:41,2019-10-25 18:58:53
2019-08-16 08:54:01,14461597,none,none,137.8,2120329,KFC Plumstead,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 19:13:39,14495912,restaurant_accepted,credit,138.8,2120329,KFC Plumstead,Western Cape,2019-08-16 19:17:11,2019-08-16 19:32:11,2019-08-16 19:44:33
2019-08-16 20:29:03,14502490,restaurant_accepted,cs_tender_card,69.9,2120329,KFC Plumstead,Western Cape,2019-08-16 20:29:28,2019-08-16 20:44:28,2019-08-16 20:45:47
2019-08-16 09:11:57,14461812,none,none,83.9,2120332,Roman's Pizza Menlyn Park Shopping Centre,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:13:26,14461826,restaurant_accepted,cash,104.8,2120332,Roman's Pizza Menlyn Park Shopping Centre,Gauteng,2019-08-16 09:25:15,2019-08-16 09:40:15,2019-08-16 10:19:45
2019-09-03 10:41:39,15223406,none,instant_eft,145.4,2120332,Steers Atterbury Value Mart,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 18:14:07,14530629,none,none,138.0,2120337,Cappuccinos Menlyn Shopping Centre,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 18:26:19,14531980,none,none,120.0,2120337,PRIMI Menlyn,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 18:29:28,14532311,none,none,138.0,2120337,Cappuccinos Menlyn Shopping Centre,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 18:31:42,14532567,restaurant_accepted,credit,138.0,2120337,Cappuccinos Menlyn Shopping Centre,Pretoria,2019-08-17 18:38:07,2019-08-17 18:53:07,2019-08-17 19:21:26
2019-09-10 10:39:47,15492637,none,none,57.8,2120339,Burger King Sasol,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:44:29,14462238,none,credit,142.0,2120340,Kauai Kolonnade Retail Park,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 12:19:36,14468815,restaurant_accepted,cash,83.9,2120340,Romans Pizza Kolonnade Retail Park,Pretoria,2019-08-16 12:21:29,2019-08-16 12:36:29,2019-08-16 12:37:54
2019-08-16 12:24:20,14469181,none,none,135.0,2120340,Spur Wakita Kolonnade Mall,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-18 13:41:57,14553019,restaurant_accepted,credit,109.0,2120340,Rocomamas Kolonnade Mall,Pretoria,2019-08-18 13:45:56,2019-08-18 14:00:56,2019-08-18 14:11:52
2019-08-28 17:35:01,14959942,restaurant_accepted,cash,135.0,2120340,Spur Wakita Kolonnade Mall,Pretoria,2019-08-28 17:35:33,2019-08-28 18:05:33,2019-08-28 18:16:07
2019-08-30 14:46:31,15056821,none,none,173.8,2120340,McDonald's Zambezi Montana,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-30 14:46:46,15056833,restaurant_accepted,cash,173.8,2120340,McDonald's Zambezi Montana,Pretoria,2019-08-30 14:47:20,2019-08-30 15:02:20,2019-08-30 15:13:58
2019-08-16 09:36:33,14462119,none,none,73.9,2120342,Wimpy Cycad,Limpopo,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:47:44,14462306,none,credit,73.9,2120342,Wimpy Cycad,Limpopo,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:30:38,14462031,none,none,233.5,2120344,Burger King Vanderbijlpark,Vanderbijlpark,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-02 09:17:44,16388348,restaurant_accepted,credit,265.5,2120344,Burger King Vanderbijlpark,Vanderbijlpark,2019-10-02 09:20:59,2019-10-02 09:35:59,2019-10-02 09:39:04
2019-10-13 11:37:20,16866499,restaurant_accepted,credit,1317.0,2120344,Turn n Tender Vaal Mall,Vanderbijlpark,2019-10-13 11:43:28,2019-10-13 12:18:28,0000/00/00  00:00:00
2019-08-22 18:53:32,14686622,none,none,67.0,2120345,Burger King Broadway Strand,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-23 10:16:52,14696001,none,credit,153.8,2120345,Burger King Broadway Strand,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-27 10:40:41,14874956,restaurant_accepted,credit,145.8,2120345,Burger King Broadway Strand,Western Cape,2019-08-27 10:47:32,2019-08-27 11:02:32,2019-08-27 11:12:57
2019-08-30 10:40:05,15035490,restaurant_accepted,credit,149.8,2120345,Burger King N2 Strand,Western Cape,2019-08-30 10:47:23,2019-08-30 11:02:23,2019-08-30 11:17:25
2019-09-16 10:15:13,15720085,restaurant_accepted,credit,87.0,2120345,McDonald's Strand,Western Cape,2019-09-16 10:17:37,2019-09-16 10:32:37,2019-09-16 10:52:16
2019-08-16 09:06:59,14461743,none,none,91.5,2120347,Crave,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:26:31,14461977,none,none,117.5,2120347,Crave,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:29:46,14462019,none,none,128.0,2120347,Crave,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:30:46,14462033,none,none,105.0,2120347,Crave,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-18 13:01:19,14551013,system_auto_rejected,cash,110.7,2120347,KFC Claremont,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-18 13:17:04,14551778,none,none,110.7,2120347,KFC Rondebosch East,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-18 13:23:16,14552114,restaurant_accepted,cash,110.7,2120347,KFC Claremont,Cape Town,2019-08-18 13:27:09,2019-08-18 13:42:09,2019-08-18 13:47:36
2019-08-23 11:24:16,14699674,none,none,67.0,2120347,Crave,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 14:48:38,14475566,none,none,92.9,2120348,KFC Meerensee,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-07 14:12:35,15395156,none,none,145.8,2120350,McDonald's Amalinda,East London,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-07 14:16:33,15395365,none,none,180.3,2120350,McDonald's Amalinda,East London,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-05 14:11:27,16543215,none,none,102.9,2120350,McDonald's Amalinda,East London,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-05 14:14:05,16543359,restaurant_accepted,cash,102.9,2120350,McDonald's Amalinda,East London,2019-10-05 14:14:55,2019-10-05 14:29:55,2019-10-05 14:50:36
2019-09-09 16:55:13,15478119,restaurant_accepted,cash,280.0,2120351,Ocean Basket The Glen,Gauteng,2019-09-09 16:57:30,2019-09-09 17:12:30,2019-09-09 17:25:26
2019-08-16 09:09:16,14461777,none,credit,126.8,2120359,KFC Greenpoint,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 11:00:37,14464299,restaurant_accepted,cash,126.8,2120359,KFC Greenpoint,Western Cape,2019-08-16 11:02:50,2019-08-16 11:17:50,2019-08-16 11:26:37
2019-08-23 10:09:42,14695721,none,none,69.9,2120359,KFC Greenpoint,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-23 10:24:17,14696270,restaurant_accepted,cash,69.9,2120359,KFC Greenpoint,Western Cape,2019-08-23 10:28:43,2019-08-23 10:43:43,2019-08-23 10:54:29
2019-08-16 09:10:07,14461790,none,none,148.0,2120360,Spur Falcon Peak,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 19:23:54,14497111,restaurant_accepted,cash,108.9,2120361,Mimmos Jean Ave,Gauteng,2019-08-16 19:32:21,2019-08-16 19:52:21,2019-08-16 20:07:31
2019-08-18 19:58:12,14574064,none,cash,83.9,2120361,Roman's Pizza Jean Avenue,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-01 19:09:49,15181490,none,credit,136.7,2120361,McDonald's Jean Avenue,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-13 20:41:17,15636862,none,credit,126.4,2120361,Kung Fu Kitchen John Vorster,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-13 20:47:50,15637222,none,none,126.4,2120361,Kung Fu Kitchen John Vorster,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-13 20:52:48,15637485,restaurant_accepted,cash,126.4,2120361,Kung Fu Kitchen John Vorster,Gauteng,2019-09-13 20:53:23,2019-09-13 21:09:23,2019-09-13 21:37:28
2019-08-16 10:47:31,14463807,none,none,142.9,2120363,Pizza Hut Gardens,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 10:49:41,14463896,none,none,142.9,2120363,Pizza Hut Gardens,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 10:52:15,14463985,restaurant_accepted,credit,142.9,2120363,Pizza Hut Gardens,Western Cape,2019-08-16 10:55:44,2019-08-16 11:15:44,2019-08-16 11:34:47
2019-08-16 09:16:44,14461864,restaurant_accepted,credit,95.9,2120367,Wimpy Westwood Mall,KwaZulu-Natal,2019-08-16 09:21:10,2019-08-16 09:36:10,2019-08-16 09:43:02
2019-08-17 12:53:00,14512134,none,none,68.9,2120369,McDonald's Durban Road,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 12:55:50,14512260,none,none,68.9,2120369,McDonald's Durban Road,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 13:21:46,14513438,none,none,69.8,2120369,McDonald's Durban Road,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-20 09:40:09,15846358,restaurant_accepted,credit,129.8,2120370,KFC Centurion,Centurion,2019-09-20 09:43:27,2019-09-20 09:58:27,2019-09-20 10:05:10
2019-10-02 12:17:23,16395678,restaurant_accepted,credit,213.1,2120370,McDonald's Centurion,Centurion,2019-10-02 12:18:00,2019-10-02 12:34:00,2019-10-02 13:07:09
2019-10-18 09:37:47,17051778,restaurant_accepted,credit,129.8,2120370,KFC Centurion,Centurion,2019-10-18 09:40:39,2019-10-18 09:55:39,2019-10-18 10:10:31
2019-08-16 10:48:14,14463833,restaurant_accepted,cash,73.59,2120372,Burger King Centurion Lifestyle,Gauteng,2019-08-16 10:51:56,2019-08-16 11:06:56,2019-08-16 11:21:30
2019-08-16 09:22:16,14461930,none,none,111.98,2120374,Burger King Sasol,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-02 13:19:29,15198709,none,none,63.9,2120374,Burger King Sasol,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-20 14:41:25,15863060,none,none,127.4,2120374,McDonald's Eastgate,(null),0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-20 14:46:40,15863284,none,none,127.4,2120374,McDonald's Eastgate,(null),0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-20 14:55:14,15863663,restaurant_accepted,cash,127.4,2120374,McDonald's Eastgate,(null),2019-09-20 15:00:30,2019-09-20 15:15:30,2019-09-20 15:37:33
2019-08-16 09:18:27,14461889,none,none,93.8,2120376,KFC Spin Street,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 10:30:00,14463267,none,none,93.8,2120376,KFC Gardens,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 10:33:29,14463365,restaurant_accepted,cash,100.7,2120376,KFC Gardens,Western Cape,2019-08-16 10:36:10,2019-08-16 10:51:10,2019-08-16 11:13:52
2019-08-16 09:40:50,14462183,restaurant_accepted,instant_eft,169.0,2120377,Krispy Kreme Menlyn Park,Gauteng,2019-08-16 09:44:59,2019-08-16 09:59:59,2019-08-16 10:32:20
2019-08-16 09:27:06,14461982,none,none,119.6,2120379,KFC Northway,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 10:31:19,14463306,none,none,102.7,2120379,KFC Overport Durban,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 10:35:10,14463420,none,none,88.7,2120379,KFC Springfield Park,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 10:36:48,14463473,none,none,102.5,2120379,KFC Springfield Park,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 09:43:41,14462220,none,none,240.0,2120380,Hunga Bustas Crown Mines,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-20 10:37:48,14603446,none,none,240.0,2120380,Hunga Bustas Crown Mines,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-20 10:47:12,14603712,none,none,131.8,2120380,Mochachos Ghandi Square,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-20 10:54:53,14603948,restaurant_accepted,instant_eft,131.8,2120380,Mochachos Ghandi Square,Gauteng,2019-08-20 10:57:21,2019-08-20 11:37:21,2019-08-20 11:47:33
2019-08-16 11:31:06,14465839,restaurant_accepted,instant_eft,143.1,2120385,McDonald's Grand Central,Gauteng,2019-08-16 11:41:51,2019-08-16 11:56:51,2019-08-16 12:23:58
2019-08-16 11:31:38,14465875,none,none,99.9,2120388,KFC Woodstock,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-24 14:41:11,17333315,none,none,82.1,2120390,McDonald's Southern Suburbs,(null),0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-24 16:26:03,17337642,none,none,82.1,2120390,McDonald's Southern Suburbs,(null),0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-02 20:17:54,16425463,none,credit,136.5,2120391,McDonald's Berea,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-02 20:28:10,16426059,none,none,136.5,2120391,McDonald's Berea,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-02 20:30:52,16426214,restaurant_accepted,cash,136.5,2120391,McDonald's Berea,KwaZulu-Natal,2019-10-02 20:32:44,2019-10-02 20:47:44,2019-10-02 21:16:15
2019-10-05 20:36:50,16574750,restaurant_accepted,cash,81.5,2120391,McDonald's Berea,KwaZulu-Natal,2019-10-05 20:44:20,2019-10-05 20:59:20,2019-10-05 21:20:36
2019-08-16 14:10:44,14474269,restaurant_accepted,cash,81.8,2120393,McDonald's Observatory,Western Cape,2019-08-16 14:13:50,2019-08-16 14:28:50,2019-08-16 14:55:31
2019-08-16 17:51:24,14485646,none,credit,272.7,2120394,Steers Atlasville,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 18:08:02,14487692,none,credit,272.7,2120394,Steers Atlasville,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 18:15:50,14488668,restaurant_accepted,credit,272.7,2120394,Steers Atlasville,Gauteng,2019-08-16 18:19:28,2019-08-16 18:34:28,2019-08-16 19:04:35
2019-08-29 17:00:05,15009670,restaurant_accepted,cash,332.5,2120394,Macau Cusine Farrarmere Centre,Gauteng,2019-08-29 17:01:38,2019-08-29 17:32:38,2019-08-29 17:46:39
2019-09-19 18:04:14,15832290,restaurant_accepted,cash,228.0,2120394,Del Forno Farramere,Gauteng,2019-09-19 18:05:31,2019-09-19 18:21:31,2019-09-19 18:29:16
2019-08-23 12:49:31,14708736,none,none,41.4,2120400,Fukuda Chinese,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-23 12:50:15,14708800,none,none,51.8,2120400,Fukuda Chinese,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-23 12:54:34,14709129,none,none,51.8,2120400,Fukuda Chinese,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-23 12:56:02,14709252,none,none,51.8,2120400,Fukuda Chinese,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-23 12:57:43,14709413,restaurant_accepted,cash,51.8,2120400,Fukuda Chinese,Gauteng,2019-08-23 12:59:16,2019-08-23 13:19:16,2019-08-23 13:28:24
2019-08-26 12:43:07,14847750,restaurant_accepted,cash,41.4,2120400,Fukuda Chinese,Gauteng,2019-08-26 12:46:34,2019-08-26 13:06:34,2019-08-26 13:18:50
2019-09-16 17:56:51,15737365,restaurant_accepted,cash,193.6,2120400,Steers Eldoraigne,Gauteng,2019-09-16 17:57:25,2019-09-16 18:16:25,2019-09-16 18:19:59
